Berita,Topik 1,Topik 2,Topik 3,Topik 4,Topik 5,Topik 6,Topik 7,Kategori
" Agenda iklim tanpa pendanaan yang memadai hanyalah sebuah wacana, mimpi belakaJakarta (ANTARA) - Menteri Keuangan (Menkeu) RI Sri Mulyani meminta semua pihak menunjukkan komitmen kolektif dalam membuka sumber pendanaan yang dibutuhkan untuk aksi perubahan iklim yang transformatif.   Pasalnya, tindakan tersebut mencerminkan betapa pentingnya krisis iklim yang dihadapi bersama lantaran mengatasi masalah iklim bukanlah hal yang mudah, sehingga perlu pertimbangan yang cermat dan pendanaan yang besar.   ""Agenda iklim tanpa pendanaan yang memadai hanyalah sebuah wacana, mimpi belaka,"" ungkap Sri Mulyani dalam rangkaian kegiatan Conference of the Parties (COP) 28 ""Finance Ministers High Level Roundtable"" di Dubai, Uni Emirat Arab, seperti dikutip dari keterangan resmi di Jakarta, Jumat.   Menkeu Sri Mulyani memimpin diskusi tingkat tinggi pada forum ""Finance Ministers High Level Roundtable"" di Dubai, Uni Emirat Arab, Senin (4/12) bersama Menteri Keuangan Uni Emirat Arab Mohamed bin Hadi Al Hussaini. Diskusi tersebut juga diikuti oleh para menteri keuangan negara lain yang turut hadir pada COP28 tahun ini.   Setelah pendanaan, menurut Sri Mulyani, langkah berikutnya yaitu menentukan kebijakan serta regulasi strategi terkait iklim tersebut. Strategi yang jelas dalam mengatasi permasalahan perubahan iklim, termasuk mengestimasi pembiayaan dalam membiayai pengurangan emisi karbon, sangatlah diperlukan.   Ia menilai langkah tersebut juga penting bagi Indonesia karena Indonesia memiliki begitu banyak keragaman hayati.   ""Melindungi hutan kita yang begitu luas menjadi salah satu fokusnya. Perlu adanya insentif untuk mencegah terjadinya deforestasi tersebut,” ucap dia.   Jika berbicara mengenai kebijakan, Sri Mulyani menekankan mengenai taksonomi. Kini, Indonesia memiliki pasar yang mulai menjual karbon.   Sementara dalam ASEAN, telah terjadi diskusi bagaimana taksonomi dapat membantu membiayai berbagai agenda terkait perubahan iklim.   Selain mendiskusikan cara mengakselerasi dan meningkatkan skala keuangan iklim, dirinya mengatakan terdapat banyak pembahasan lain yang mengisi ruang diskusi forum tersebut, mulai dari kerja sama dengan sektor swasta, sektor transportasi (termasuk ekosistem kendaraan listrik), dan beragam topik lain.   “Pembahasan seperti ini menjadi begitu penting untuk merealisasikan upaya bersama dunia dalam mengatasi beragam permasalahan bersama, termasuk terkait perubahan iklim yang kita semua sedang hadapi,” kata Sri Mulyani menambahkan.   Baca juga: Menkeu bahas mobilisasi pendanaan untuk pembiayaan iklim pada COP28  Baca juga: COP28 Dubai sepakati pendanaan Rp1,2 kuadriliun  Baca juga: Australia umumkan pendanaan untuk kemitraan iklim dan infrastrukturPewarta: Agatha Olivia VictoriaEditor: Faisal Yunianto    COPYRIGHT © ANTARA 2023 ",0.016462801328337613,0.9012327842415712,0.01645980720424937,0.016459807923485233,0.01645980757117766,0.016464365116034458,0.016460626615144483,ekonomi
" para penyandang disabilitas juga berhak untuk memperoleh informasi yang sama dalam seluruh program perpajakanJakarta (ANTARA) - Direktorat Jenderal Pajak (DJP) Kementerian Keuangan bekerja sama dengan Komisi Nasional Disabilitas (KND) memfasilitasi pelatihan kewirausahaan bagi penyandang disabilitas tuna rungu di Cawang, Jakarta Timur.    Kegiatan tersebut merupakan bagian dari kegiatan Pajak Berisyarat untuk memberikan persamaan hak dalam hal mendapatkan edukasi perpajakan bagi para penyandang disabilitas.    “DJP sangat menyadari pentingnya kesetaraan dan aksesibilitas para penyandang disabilitas. Maka, pada Pajak Berisyarat tahun ini, kami coba memfasilitasi teman-teman tuna rungu dengan apa yang kami sebut Business Development Service (BDS),” kata Staf Ahli Menteri Keuangan Bidang Kepatuhan Pajak Yon Arsal di Jakarta, Jumat.    BDS merupakan sebuah program pendampingan UMKM yang dilakukan oleh DJP untuk membantu mereka berkembang, termasuk untuk hal-hal di luar perpajakan.    Program BDS dilaksanakan dalam berbagai bentuk, seperti pelatihan kewirausahaan, fasilitasi akses ke perbankan, akses pasar digital dan sebagainya.    Khusus untuk kegiatan dalam Pajak Berisyarat 2023 ini, DJP menjalankan BDS berupa pelatihan teknik foto produk oleh seorang profesional yaitu Sunu Pitoyo.  Baca juga: Pemerintah tanggung PPh pegawai yang bekerja di IKN   Baca juga: DJP kumpulkan PPN Rp15,68 triliun dari 161 PMSE per Oktober 2023    “Hal ini terkait dengan perubahan pasar dari yang semula konvensional menjadi industri pasar digital. Para wirausaha termasuk teman-teman tuli perlu untuk mengembangkan kompetensinya dengan cara mengoptimalkan kemajuan teknologi,” jelas dia.    Selain pemberian pelatihan, DJP juga memfasilitasi sesi berbagi pengalaman dari seorang penyandang disabilitas yang berhasil mengembangkan usahanya dalam bidang transportasi khusus disabilitas, yakni Triyono (Founder Difa Bike).    Yon berharap melalui kegiatan tersebut, semakin banyak penyandang disabilitas yang berkembang usahanya. Dengan semakin banyaknya usahawan akan terjadi akselerasi pertumbuhan ekonomi Indonesia yang akan mewujudkan tujuan dan visi Indonesia lebih maju pada 2025.    Kegiatan edukasi perpajakan kepada teman tuli telah dilakukan secara rutin oleh DJP. Direktur Penyuluhan, Pelayanan dan Hubungan Masyarakat Dwi Astuti mengatakan DJP di seluruh Indonesia secara aktif melaksanakan kegiatan edukasi perpajakan kepada teman tuli di wilayah masing-masing sejak tahun 2022.    “Kami terus mendukung kesetaraan hak mendapatkan informasi dan layanan perpajakan bagi teman-teman disabilitas. Oleh sebab itu, kami tegaskan bahwa para penyandang disabilitas juga berhak untuk memperoleh informasi yang sama dalam seluruh program perpajakan, termasuk program BDS,” ujar Dwi.  Baca juga: Ditjen Pajak: NIK terintegrasi NPWP capai 59 juta per Oktober   Baca juga: Ditjen Pajak himpun PPN Rp15,15 triliun dari 146 PMSE per SeptemberPewarta: Imamatul SilfiaEditor: Agus Salim    COPYRIGHT © ANTARA 2023 ",0.01355003586467577,0.013548983729706605,0.01354885300308772,0.013548854279865508,0.013548853530507244,0.9187054520808322,0.013548967511324861,ekonomi
" Kami mencoba petakan daerah-daerah yang masyarakatnya berpotensi mendigitalisasi pembayarannya, baik di pusat ekonomi maupun pelosokJakarta (ANTARA) - Deputi Direktur Departemen Kebijakan Sistem Pembayaran Bank Indonesia (BI) Arya Rangga Yogasati mengatakan BI terus bekerja sama dengan Kementerian Komunikasi dan Informatika (Kemenkominfo) dalam program penguatan sinyal internet untuk memperluas digitalisasi keuangan.    Kerja sama tersebut dilakukan melalui program Bakti dimana BI memberikan daftar wilayah termasuk wilayah terdepan, terpencil, dan terluar (3T) yang sistem pembayarannya berpotensi dilakukan digitalisasi.    “Kami punya 46 kantor perwakilan BI. Kami mencoba petakan daerah-daerah yang masyarakatnya berpotensi mendigitalisasi pembayarannya, baik di pusat ekonomi maupun pelosok, lalu kami sampaikan daerah tersebut kepada Kominfo,” kata Rangga dalam Sosialisasi QRIS Tuntas di Jakarta, Jumat.    Dengan demikian, program penguatan sinyal internet diharapkan dapat tepat menyasar daerah dengan masyarakat yang berpotensi mendigitalisasi pembayarannya termasuk dengan menggunakan Quick Response Code Indonesian Standard (QRIS).    Rangga mengatakan saat ini sebagian besar pengguna dan transaksi QRIS pembayaran masih berada di daerah dengan infrastruktur internet yang telah terbangun dengan baik.    “Ada beberapa wilayah yang kualitas infrastruktur digitalnya tidak sebaik yang lain. Memang tantangan utama digitalisasi pembayaran ini adalah infrastruktur,” katanya.    Adapun sampai Oktober 2023, Bank Indonesia mencatat volume transaksi QRIS sudah tembus 1,6 miliar atau jauh diatas target BI yang sebesar 1 miliar transaksi di 2023.    BI juga mencatat sampai akhir Oktober pengguna QRIS sudah mencapai 43,44 juta atau 90 persen dari target sebesar 45 juta pengguna.    Sebanyak 29,63 juta merchant juga tercatat telah menggunakan QRIS dengan 92 persen di antaranya merupakan usaha mikro, kecil, dan menengah (UMKM).   Baca juga: BI catat volume transaksi QRIS sudah lampaui target di Oktober 2023  Baca juga: Ekonom: Kerja sama QRIS antarnegara dukung aktivitas ekonomi  Baca juga: BI: Transfer dan tarik tunai dengan QRIS bisa gunakan dompet digitalPewarta: Sanya Dinda SusantiEditor: Faisal Yunianto    COPYRIGHT © ANTARA 2023 ",0.9241800951794845,0.012636423624824583,0.012635917619515696,0.01263591006239525,0.012635909075584359,0.012639630707537259,0.01263611373065845,ekonomi
" Stok komoditas juga masih aman, mudah-mudahan kenaikan tidak signifikan menjelang Natal dan Tahun Baru 2024Denpasar (ANTARA) - Tim Pengendalian Inflasi Daerah Kota Denpasar, Bali, melakukan inspeksi mendadak (sidak) menyasar Pasar Kreneng dan Pasar Badung yang merupakan dua pasar tradisional terbesar di Kota Denpasar, untuk memastikan stabilitas harga menjelang Natal 2023 dan Tahun Baru 2024.   Kepala Inspektorat Kota Denpasar Naning Djayaningsih saat memimpin sidak di Denpasar, Jumat, mengatakan sidak tersebut sekaligus untuk menjaga stabilitas harga sejumlah komoditas penting dan menjaga inflasi terkendali.   Naning Djayaningsih dalam sidak tersebut didampingi Kabag Perekonomian Setda Kota Denpasar I Wayan Putra Sarjana, Direktur Utama Perumda Pasar Sewakadarma Kota Denpasar Ida Bagus Kompyang Wiranata, perwakilan Forkopimda, jajaran TPID Kota Denpasar, Perum Bulog, Badan Pusat Statistik, hingga perwakilan Bank Indonesia.   Berdasarkan pemantauan di lapangan, diketahui harga beberapa komoditas di Pasar Badung yakni cabai merah kecil dengan harga Rp78.000/kg, cabai merah dengan harga Rp75.000/kg, bawang merah dengan harga Rp26.000/kg, bawang putih dengan harga Rp28.000/kg dan tomat dengan harga Rp10.000/kg.   Selanjutnya beras Putri Sejati dengan harga Rp14.600/kg, beras Medium C4 dengan harga Rp13.500/kg, gula pasir dengan harga Rp16.500/kg, telur ayam ras dengan harga Rp48.000/kg, daging ayam ras dengan harga Rp38.000/kg dan daging sapi dengan harga Rp130.000/kg.  Baca juga: Kawan Lama pamerkan busana karya UMKM binaan Buleleng Bali   Baca juga: PT Angkasa Pura Supports beri jaminan sosial buat 100 pekerja rentan   Sedangkan komoditas di Pasar Kreneng diketahui cabai merah kecil dengan harga Rp85.000/kg, cabai merah dengan harga Rp75.000/kg, bawang merah dengan harga Rp30.000/kg, bawang putih dengan harga Rp32.000/kg, tomat dengan harga Rp10.000/kg.   Kemudian beras premium dengan harga Rp15.000/kg, beras medium dengan harga Rp14.000/kg, gula pasir dengan harga Rp17.000/kg, telur ayam ras dengan harga Rp43.000-54.000/krat, minyak goreng kemasan dengan harga Rp18.000-20.000/liter, daging ayam ras dengan harga Rp38.000/kg dan daging sapi dengan harga Rp90.000-140.000/kg.   Naning mengatakan secara umum harga komoditas di pasaran relatif stabil. Namun demikian, diketahui harga daging ayam dan bawang merah mengalami kenaikan sedangkan untuk beras di kedua pasar relatif stabil.   Bahkan, guna mendukung pengendalian inflasi di Kota Denpasar, TPID Kota Denpasar telah melaksanakan beragam upaya, mulai dari operasi pasar, pasar murah, hingga menjamin ketersediaan stok dan kelancaran distribusi komoditas.   ""Stok komoditas juga masih aman, mudah-mudahan kenaikan tidak signifikan menjelang Natal dan Tahun Baru 2024,"" ujarnya   Nyoman Siti, salah seorang pedagang di Pasar Kreneng mengatakan secara umum kenaikan harga belum terlihat. Bawang merah dan daging ayam yang baru menunjukkan kenaikan harga. 'Harapan kami semoga naiknya tidak banyak menjelang Natal dan Tahun Baru ini,"" katanya.  Baca juga: Kemenparekraf harapkan rute New Delhi-Denpasar genjot kunjungan wisman   Baca juga: BI Bali: Waspadai tekanan inflasi dari beras dan cabai menjelang natalPewarta: Ni Luh RhismawatiEditor: Agus Salim    COPYRIGHT © ANTARA 2023 ",0.012070710099118996,0.012069203978089865,0.012068959805700871,0.01206895107602996,0.012068950325752703,0.9275841132583335,0.012069111456974257,ekonomi
"     Jakarta (ANTARA) - Cabang olahraga para angkat berat menyumbangkan dua emas bagi kontingen Indonesia di ajang World Abilitysport Games (WAG) 2023 yang digelar di Thailand, sekaligus menjadi keping emas ke-12 bagi pasukan Merah Putih.   Atlet para angkat berat Abdul Hadi yang turun di nomor 49 Kg putra meraih emas setelah mengumpulkan total angkatan 325 Kg.   Mengutip keterangan resmi dari Komite Paralimpiade Indonesia (NPC), Kamis, Hadi sukses mengangkat beban seberat 160 Kg yang merupakan beban terberat di antara para peserta lainnya untuk angkatan pertama. Namun, Hadi gagal pada percobaan angkatan kedua seberat 165 Kg.  Baca juga: Abdul Hadi jadikan debut APG bekal untuk bangkit lebih kuat   Pada angkatan ketiga, atlet asal Kalimantan Barat itu akhirnya berhasil menuntaskan tugasnya. Hadi sukses mengangkat barbel seberat 165 Kg sehingga ia mengumpulkan total angkatan 325 Kg yang menjadi total angkatan tertinggi di antara semua peserta.   Medali emas bagi Indonesia dari angkat berat juga dipersembahkan oleh Margono yang turun di nomor 65 Kg putra. Margono tampil bagus dengan mencatat total angkatan terbaik.   Atlet asal Jawa Tengah itu sukses mengeksekusi tiga kali angkatan beban. Pada angkatan pertama, Margono mampu mengangkat beban seberat 158 Kg diikuti angkatan kedua 161 Kg, dan sukses di angkatan ketiga seberat 165 Kg.   Keberhasilan mengangkat tiga beban itu secara bersih mengantarkan Margono merebut medali emas. Hasil itu merupakan emas ke-12 bagi kontingen Merah Putih di WAG 2023.   Medali emas Indonesia di ajang World Abilitysport Games 2023 Thailand juga disumbangkan oleh atlet para renang Jendi Pangabean yang meraih dua emas. Atlet para balap sepeda Sufyan Saori, Muhammad Fadli Immamuddin, dan Tifan Abid Alana juga menyumbangkan masing-masing satu emas.   Pada cabang olahraga para menembak, Hanik Puji Hastuti juga menyabet medali emas pertamanya di ajang internasional.  Baca juga: Jendi Pangabean tambah perolehan emas Indonesia di WAG 2023  Baca juga: Atlet Paramenembak Hanik raih emas perdananya di WAG 2023Pewarta: Aditya RamadhanEditor: Roy Rosa Bachtiar    COPYRIGHT © ANTARA 2023 ",0.014226728810482925,0.9146710628747979,0.014219402613619527,0.014219361869524707,0.014219361430971219,0.0142241738328387,0.014219908567765073,olahraga
"     Jakarta (ANTARA) - Para tenis meja menambahkan satu emas dan satu perak bagi Indonesia, melalui atlet Hilmi Azizi dan Kusnanto yang diturunkan dalam ajang Wounded Homeland Games 2023 di Damaskus, Suriah.   Pelatih Para Tenis Meja Indonesia Galih Mowo Perbowo mengatakan, bahwa pemain tidak mengalami kesulitan karena lebih unggul secara teknik dan jam terbang atas lawan saat berlaga di Al Fahya Sport City.   “Teknik permainan dan jam terbang Antok dan Hilmi di atas lawan-lawan. Saya juga yakin fasilitas latihan di NPC Indonesia lebih baik dari mereka,” kata Galih melalui keterangan resmi yang diterima di Jakarta, Kamis.   Tim Indonesia tidak mengalami kesulitan berarti saat bertanding melawan rival dari negara lain. Terbukti dari lima gim yang dihadapi Antok, sapaan akrab Kusnanto, dan Hilmi, mereka meraih poin sempurna 3-0.   Pranata pertandingan para tenis meja menggunakan format round robin atau setengah turnamen itu, mampu ditaklukkan dengan sempurna oleh pemain Indonesia.   “Bangga membawa Merah Putih juara di negeri orang, dan terima kasih kepada Ketua Umum NPC Indonesia Senny Marbun yang telah mengirim atlet ke Suriah,” ungkap Galih.   Kontingen Indonesia telah merebut delapan emas, dua perak, dan satu perunggu dalam The Third Wounded Homeland Games 2023 di Damaskus, Suriah.   Sebelumnya, Indonesia juga sudah mendapatkan medali emas dari cabang olahraga para renang dan para atletik.  Baca juga: Indonesia raih empat emas di Wounded Homeland Games 2023  Baca juga: Indonesia raih tiga emas di hari pertama Wounded Homelands GamesPewarta: Aditya RamadhanEditor: Roy Rosa Bachtiar    COPYRIGHT © ANTARA 2023 ",0.012049029228713494,0.012046757121431101,0.012046375641478835,0.012046372705225477,0.012046420105507731,0.9277179591262245,0.012047086071418859,olahraga
"     Jakarta (ANTARA) - Lifter Indonesia Eko Yuli Irawan meraih medali perak di ajang IWF Grand Prix II 2023 Grup B kelas 61 kilogram putra, di Doha, Qatar, Rabu malam atau Kamis dini hari WIB.    Dikutip dari statistik resmi IWF, Eko mencatatkan angkatan snatch 136 kilogram. Sedangkan pada angkatan clean and jerk, Eko tidak mengambil kesempatan untuk melakukan angkatan itu.    Untuk angkatan snatch, Eko hanya tertinggal satu kilogram dari pemenang yakni lifter China Li Fabin dengan angkatan 137 kilogram. Sedangkan medali perunggu untuk angkatan snatch didapat atlet Korea Utara Jin Myong Pak dengan angkatan 134 kilogram.    Pada saat upacara pemberian medali, Eko diketahui tidak naik podium. Ia diwakili oleh lifter muda Muhammad Ibnul Rizqih.    Terlepas dari kegagalan meraih medali pada ajang Asian Games Hangzhou 2023, Eko cukup berprestasi dalam ajang-ajang yang diikutinya pada 2023. Pada IWF Grand Prix I, ia menduduki posisi pertama di kelas 67 kilogram Juni silam. Kemudian ia menduduki posisi kedua di ajang IWF World Championships 2023 di kelas 67 kilogram.    Sementara itu lifter Indonesia lain yang juga turun di kelas 61 kilogram putra yakni Ricko Saputro hanya menduduki posisi ketujuh. Ricko yang turun di Grup A mencatatkan angkatan terbaik untuk snatch yakni seberat 129 kilogram, namun ia gagal pada ketiga angkatan clean and jerknya, yakni seberat 161 kilogram, 168 kilogram, dan 168 kilogram.    IWF Grand Prix II 2023 merupakan salah satu ajang pengumpulan poin agar dapat berlaga di Olimpiade Paris 2024.    Hanya sepuluh lifter yang berada di sepuluh besar masing-masing kelas pada pertengahan 2024, yang berhak tampil di Olimpiade. Komite Olimpiade Nasional masing-masing negara juga hanya boleh menempatkan satu lifter pada setiap kelasnya.   Baca juga: Angkat besi Indonesia maksimalkan strategi jelang Olimpiade Paris  Baca juga: Eko Yuli segera alihkan fokus ke kualifikasi Olimpiade Paris  Baca juga: Lifter Eko Yuli gagal bawa pulang medali kelas 67kg Asian GamesPewarta: A Rauf Andar AdipatiEditor: Dadan Ramdani    COPYRIGHT © ANTARA 2023 ",0.9361895634212334,0.01063511081795789,0.010634382623823305,0.010634391858359007,0.010634509012379672,0.01063710151542788,0.010634940750818837,olahraga
"     Jakarta (ANTARA) - Petenis Putri asal Denmark, Caroline Wozniacki, diberikan wild card untuk Australian Open pada hari Rabu, saat sang juara tahun 2018 kembali ke Melbourne untuk pertama kalinya dalam empat tahun.    Pemain berusia 33 tahun tersebut pensiun seusai Australian Open 2020 untuk berkeluarga tetapi kembali ke tur pada bulan Agustus di Montreal.    Ibu dari dua anak  bermain di Grand Slam pertamanya setelah absen tiga tahun di US Open dan mencapai babak 16 besar.    ""Saya memiliki begitu banyak kenangan indah di Melbourne, dan tentu saja memenangkan Australian Open adalah salah satu momen puncak dalam karier saya,"" kata Wozniacki, yang mengalahkan Simona Halep dalam final 2018, dikutip dari AFP, Kamis.    ""Ini jelas merupakan turnamen di mana saya merasa sangat nyaman. Saya suka bola, suka lapangan, dan suka para penggemar. Saya benar-benar berterima kasih kepada semua orang atas wildcard ini dan memiliki kesempatan untuk bersaing lagi di AO pada Januari,"" tambah mantan pemain nomor satu dunia yang sekarang berada di peringkat 242 dunia itu.    Wozniacki berencana membawa Olivia, yang berusia dua tahun, dan James yang berusia satu tahun ke Grand Slam pertama tahun ini dari basis Miami yang dibagi dengan suaminya, mantan bintang NBA David Lee.    Australian Open berlangsung 14-28 Januari, dengan Aryna Sabalenka di tunggal putri akan mempertahankan gelar wanita dan Novak Djokovic di kategori pria.   Baca juga: Sabalenka bersiap untuk pertahankan gelarnya di Australian Open  Baca juga: Naomi Osaka pastikan kembali berkompetisi di Australian Open 2024  Baca juga: Nadal umumkan comeback tahun depan di Brisbane InternationalPewarta: Putri HanifaEditor: Dadan Ramdani    COPYRIGHT © ANTARA 2023 ",0.9368861773329856,0.01051871146276086,0.010518330109001313,0.01051834386676924,0.010518335316219722,0.010521489162557959,0.010518612749705138,olahraga
"     Jakarta (ANTARA) - Asosiasi sepak bola Qatar mengumumkan pada Rabu bahwa mereka telah mengakhiri kontrak pelatih tim nasional, Carlos Queiroz, dan menggantinya dengan Marquez Lopez tanpa memberikan penjelasan mengenai alasan di balik keputusan tersebut.    Dalam serangkaian pernyataan dikenal sebagai Twitter, Asosiasi Sepak Bola Qatar (QFA) mengumumkan bahwa mereka telah memutus hubungan dengan Queiroz sebelum dengan cepat mengumumkan penunjukan penggantinya.    ""Periode Carlos Queiroz sebagai pelatih tim nasional Qatar berakhir secara baik melalui kesepakatan bersama antara kedua belah pihak,"" kata QFA.   ???? - The Qatar Football Association announces the mutual termination of the contract with Portuguese coach Carlos Queiroz, who was in charge of coaching the national team in the previous period. pic.twitter.com/tz57KNEUxs  — Qatar Football Association (@QFA_EN) December 6, 2023     Dalam kesempatan itu QFA juga menyatakan rasa terima kasihnya kepada pelatih asal Portugal itu atas dedikasi, kepemimpinan, dan kontribusinya selama masa jabatannya.    Queiroz diangkat ke menjadi pelatih timnas Qatar pada Februari tahun lalu. Ia diikat kontrak empat tahun dengan target lolos ke Piala Dunia 2026.    Penunjukan Queiroz dilakukan QFA menyusul performa mengecewakan Qatar pada Piala Dunia 2022 ketika mereka menjadi tuan rumah. Saat itu Qatar menelan tiga kekalahan dalam tiga pertandingan di fase grup saat masih dilatih Felix Sanchez.    Queiroz yang merupakan mantan pelatih Real Madrid dan timnas Portugal itu, telah membawa Qatar meraih dua kemenangan dalam dua pertandingan kualifikasi Piala Dunia 2026. Mereka menang 3-0 atas India serta menang besar 8-1 atas Afghanistan.   Setelah kemenangan atas Afghanistan, Queiroz menulis di Instagram bahwa performa timnya ""kompeten, serius, dan ambisius"".    ""Berikutnya? Kami ingin melakukan lebih banyak dan lebih baik lagi. Kami ingin berlatih dan lebih siap... Sekarang kami memulai pemusatan pra persiapan kami untuk Piala Asia,"" tambahnya.    Secara keseluruhan, selama lebih dari 12 pertandingan bersama Qatar, catatan Queiroz adalah lima kemenangan, dua imbang, dan lima kekalahan.    QFA menyatakan bahwa Marquez Lopez, yang sebelumnya melatih tim Al Wakrah di Liga Qatar, akan memimpin negara Teluk itu ke Piala Asia yang akan berlangsung Januari mendatang.    ""Pelatih akan bertanggung jawab atas tim nasional Qatar di Piala Asia 2023 yang akan diselenggarakan di Qatar,"" kata QFA dalam sebuah pernyataan.    ""Asosiasi Sepak Bola Qatar mengucapkan terima kasih dan penghargaan kepada Al Wakrah Sports Club atas kerjasama dan persetujuan mereka dalam memfasilitasi penunjukan Pelatih Marquez Lopez,"" tambahnya.Pewarta: A Rauf Andar AdipatiEditor: Hernawan Wahyudono    COPYRIGHT © ANTARA 2023 ",0.009651398269740968,0.009650610833478833,0.0096498940636215,0.009649894630587401,0.009649895653099818,0.9420979669724399,0.009650339577031462,olahraga
"     Kediri (ANTARA) - Tim bola voli putra LavAni dan BIN Pasundan akhirnya akan bertemu di grand final Livoli Divisi Utama 2023, Minggu (10/12).   Pada putaran kedua final four di GOR Jayabaya, Kediri, Jatim, Rabu malam. LavAni menundukkan BIN Pasundan dengan skor 3-0 (25-22, 25-20, 25-10).   Kedua tim itu sama-sama sudah memastikan ke grand final berkat empat kali kemenangan. Namun, BIN Pasundan sudah lebih dulu lolos karena sudah memetik kemenangan empat kali berturut-turut.   ""Kami hari ini bermain bagus. Buktinya pada set ketiga 12 kali servis secara berturut-turut yang dilakukan Musa,"" ujar asisten pelatih LavAni, Samsul Jais usai laga kedua tim..   Meski sudah tidak berpengaruh lagi bagi BIN Pasundan, laga kedua tim berlangsung menarik. Persaingan selama pertandingan berjalan cukup ketat dengan kejar mengejar angka. Hingga akhirnya BIN Pasundan harus tunduk ke LaVani.   Sementara itu, Pelatih BIN Pasundan Ryan Masajade menegaskan tetap menurunkan skuat terbaiknya, terutama dua set awal. Ryan Masajade mengaku tidak peduli dengan hasil pertandingan, kendati timnya sudah lolos ke grand final.   ""Saya tidak peduli dengan hasil, yang saya pedulikan adalah saya marah kepada mereka, mengapa mereka tidak fight melawan LavAni,"" kata Ryan.   Ia juga mengaku senang timnya bisa lolos ke grand final dengan hanya punya waktu dua pekan untuk persiapan final four guna memperbaiki kondisi, berlatih teknik dan sistem.   Tim putra BIN Pasundan menjadi tim pertama yang memastikan ke grand final Livoli Divisi Utama 2023, setelah menaklukkan juara bertahan Indomaret Sidoarjo pada hari pertama putaran kedua final four dengan skor 3-1 (25-22, 25-27, 25-18, 25-21) atas Indomaret.   Kedua tim, LavAni dan BIN Pasundan masih menyisakan masing-masing satu laga di hari pemuncak putaran kedua final four, Kamis (7/12). LavAni akan bertemu Indomaret dan PDAM Tirta Bhagasasi Bekasi jumpa BIN Pasundan.   Namun, apapun hasil laga tersebut tidak berpengaruh bagi kedua tim itu, sebab kedua tim tetap akan bertemu di grand final Livoli Divisi Utama 2023. Sedangkan Indomaret dan PDAM akan saling berebut peringkat tiga dalam pertandingan selanjutnya.    Sementara itu, pada laga lainnya, juara bertahan Indomaret mengalahkan PDAM dengan skor 3-1 (25-20, 25-16, 25-23).Pewarta: Asmaul ChusnaEditor: Hernawan Wahyudono    COPYRIGHT © ANTARA 2023 ",0.013246294039202624,0.013238005656952937,0.01323759714700305,0.013237593539649395,0.013237582833250184,0.9205630622300308,0.013239864553911036,olahraga
" Saya tidak tahu di level apa (akan bermain), saya tidak tahu apa yang diharapkan, saya tidak tahu, tapi saya tidak peduli saat iniJakarta (ANTARA) - Rafael Nadal percaya diri untuk dapat tampil kompetitif saat kembali ke lapangan tenis profesional bulan depan setelah hampir satu tahun jeda mengikuti turnamen dikarenakan operasi yang harus dia jalani.   ""Saya tidak tahu di level apa (akan bermain), saya tidak tahu apa yang diharapkan, saya tidak tahu, tapi saya tidak peduli saat ini,” kata Nadal dalam video yang dia unggah di akun media sosial miliknya, Rabu.  Baca juga: Nadal tak ingin terlalu berekspektasi saat comeback di Brisbane   ""Saya senang bisa kembali dan dengan semangat yang tinggi melakukan upaya yang diperlukan untuk bersenang-senang dan saya yakin saya akan kompetitif.""   Juara Grand Slam 22 kali itu harus menjalani dua kali operasi tahun ini setelah berjuang dengan cedera pinggul yang dia alami.   Nadal terakhir kali bermain di Australian Open pada Januari lalu, tersingkir pada babak kedua setelah kalah dari petenis AS MacKenzie McDonald.   Petenis Spanyol itu merosot ke peringkat 664 dunia, dan harus kehilangan catatan rekor Grand Slam yang dia menangi setelah disusul oleh petenis nomor satu dunia asal Serbia Novak Djokovic yang kini mengoleksi 24 gelar turnamen major.   ""Ini merupakan tahun yang panjang di mana saya telah melalui banyak fase, mulai dari mencoba bangkit kembali untuk berkompetisi di musim tanah liat, minggu demi minggu, kekecewaan demi kekecewaan,"" ujar mantan petenis nomor satu dunia itu.  Baca juga: Rifqi Fitriadi salip peringkat Nadal di ATP pekan ini   ""Tentu saja saya memiliki banyak keraguan, tentu saja ada saat-saat di mana momen ini tampaknya tidak mungkin terjadi, tetapi kami tetap mempertahankan kinerja, semangat, dan harapan, dan saya pikir saya siap.""   Nadal telah mengumumkan akan memulai comeback tahun depan di Brisbane International menjelang Australian Open yang dia menangi pada 2009 dan 2022.   ""Saya akhirnya menjalani beberapa pekan latihan dengan kemajuan yang bagus pada level yang memungkinkan saya memiliki kemungkinan untuk berkompetisi lagi,"" kata Nadal.   ""Saya telah melalui banyak fase, namun hari ini saya pikir inilah saatnya -- saya kembali ke turnamen yang pernah saya mainkan di masa lalu, yang saya kenal...""   ""Saya tahu ini adalah turnamen yang sulit namun saya berharap siap bersaing, saya tidak bercita-cita untuk hal lain selain menjadi kompetitif,"" ujar petenis berusia 37 tahun itu.  Baca juga: Nadal umumkan comeback tahun depan di Brisbane InternationalPewarta: Arindra MeodiaEditor: Sambas    COPYRIGHT © ANTARA 2023 ",0.01164656895389308,0.9301261043849031,0.011644668284598767,0.011644665989755889,0.011644683391028969,0.011647603410833861,0.011645705584986558,olahraga
